FirstDateOfWeek,LastDateOfWeek,MMWRweek,MMWRyear,Disease,Place_name,Cases,Cases_Label,ReportWeekBegin,ReportWeekEnd,ReportWeek,ReportYear,RunDate
2024-04-07,2024-04-13,15,2024,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Cryptosporidiosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Hepatitis B (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Hepatitis B (chronic),Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Legionellosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Mpox,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Pertussis,Oregon,16,16,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Pesticide Poisoning,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,Shigellosis,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-07,2024-04-13,15,2024,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-14,2024-04-20,16,2024,Campylobacteriosis,Oregon,11,11,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-14,2024-04-20,16,2024,Chlamydia,Oregon,251,251,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-14,2024-04-20,16,2024,Early syphilis,Oregon,18,18,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-14,2024-04-20,16,2024,Extrapulmonary NTM,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-14,2024-04-20,16,2024,Haemophilus influenzae,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-14,2024-04-20,16,2024,Hepatitis C (chronic),Oregon,61,61,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-14,2024-04-20,16,2024,HIV,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-14,2024-04-20,16,2024,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-14,2024-04-20,16,2024,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,Coccidioidomycosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,Cryptosporidiosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,Gonorrhea,Oregon,89,89,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,Mumps,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,Pesticide Poisoning,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-21,2024-04-27,17,2024,Yersiniosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-28,2024-05-04,18,2024,Adult lead poisoning,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-28,2024-05-04,18,2024,Campylobacteriosis,Oregon,14,14,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-28,2024-05-04,18,2024,Childhood lead poisoning,Oregon,8,8,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-28,2024-05-04,18,2024,Haemophilus influenzae,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-28,2024-05-04,18,2024,HIV,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-28,2024-05-04,18,2024,Legionellosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-28,2024-05-04,18,2024,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-04-28,2024-05-04,18,2024,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-05,2024-05-11,19,2024,Coccidioidomycosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-05,2024-05-11,19,2024,CRE,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-05,2024-05-11,19,2024,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-13,2024-10-19,42,2024,Vibriosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,Adult lead poisoning,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,Coccidioidomycosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,Haemophilus influenzae,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,Hepatitis B (chronic),Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,Hepatitis C (acute),Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,HIV,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,Salmonellosis,Oregon,18,18,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,Tuberculosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-20,2024-10-26,43,2024,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Adult lead poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Coccidioidomycosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,E. coli (STEC),Oregon,12,12,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Hepatitis B (chronic),Oregon,15,15,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Salmonellosis,Oregon,8,8,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Shigellosis,Oregon,10,10,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Tuberculosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Cryptococcosis,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,E. coli (STEC),Oregon,10,10,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Hepatitis B (chronic),Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Hepatitis C (chronic),Oregon,63,63,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Salmonellosis,Oregon,10,10,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Shigellosis,Oregon,12,12,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Campylobacteriosis,Oregon,34,34,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Chlamydia,Oregon,319,319,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Congenital syphilis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,E. coli (STEC),Oregon,11,11,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Early syphilis,Oregon,10,10,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Gonorrhea,Oregon,117,117,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Hepatitis C (chronic),Oregon,59,59,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Malaria,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Campylobacteriosis,Oregon,29,29,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Childhood lead poisoning,Oregon,17,17,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Early syphilis,Oregon,16,16,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Haemophilus influenzae,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Hepatitis C (chronic),Oregon,61,61,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,HIV,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Malaria,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-10-27,2024-11-02,44,2024,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Coccidioidomycosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,CRE,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Giardiasis,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Gonorrhea,Oregon,105,105,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Pesticide Poisoning,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Tuberculosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-03,2024-11-09,45,2024,Yersiniosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Adult lead poisoning,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Childhood lead poisoning,Oregon,,1 to 5,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Haemophilus influenzae,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Hepatitis B (chronic),Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Legionellosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,Shigellosis,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-10,2024-11-16,46,2024,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,CRE,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,E. coli (STEC),Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Extrapulmonary NTM,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Giardiasis,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Salmonellosis,Oregon,10,10,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Tuberculosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Cryptosporidiosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Hepatitis B (acute),Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Hepatitis B (chronic),Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Meningococcal disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Mpox,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Pertussis,Oregon,49,49,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Pesticide Poisoning,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Shigellosis,Oregon,13,13,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,Campylobacteriosis,Oregon,22,22,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,Chlamydia,Oregon,263,263,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,Early syphilis,Oregon,13,13,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,Extrapulmonary NTM,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,Haemophilus influenzae,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-05,2024-05-11,19,2024,E. coli (STEC),Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-05,2024-05-11,19,2024,Giardiasis,Oregon,7,7,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-05,2024-05-11,19,2024,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-05,2024-05-11,19,2024,Salmonellosis,Oregon,7,7,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-05,2024-05-11,19,2024,Tuberculosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-05,2024-05-11,19,2024,Yersiniosis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Adult lead poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Cryptosporidiosis,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Hepatitis B (acute),Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Hepatitis B (chronic),Oregon,11,11,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Hepatitis C (acute),Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Legionellosis,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Lyme disease,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Meningococcal disease,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Mpox,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Pertussis,Oregon,27,27,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,Shigellosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-12,2024-05-18,20,2024,West Nile virus,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-19,2024-05-25,21,2024,Campylobacteriosis,Oregon,23,23,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-19,2024-05-25,21,2024,Chlamydia,Oregon,301,301,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-19,2024-05-25,21,2024,E. coli (STEC),Oregon,8,8,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-19,2024-05-25,21,2024,Early syphilis,Oregon,19,19,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-19,2024-05-25,21,2024,Extrapulmonary NTM,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-19,2024-05-25,21,2024,Hepatitis C (chronic),Oregon,47,47,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-19,2024-05-25,21,2024,Malaria,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-19,2024-05-25,21,2024,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-26,2024-06-01,22,2024,Congenital syphilis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-26,2024-06-01,22,2024,Cryptosporidiosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-26,2024-06-01,22,2024,Gonorrhea,Oregon,67,67,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-26,2024-06-01,22,2024,Hepatitis A,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-26,2024-06-01,22,2024,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-26,2024-06-01,22,2024,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-26,2024-06-01,22,2024,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-26,2024-06-01,22,2024,Pesticide Poisoning,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-26,2024-06-01,22,2024,Vibriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-05-26,2024-06-01,22,2024,Yersiniosis,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-02,2024-06-08,23,2024,Adult lead poisoning,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-02,2024-06-08,23,2024,Campylobacteriosis,Oregon,33,33,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-02,2024-06-08,23,2024,Childhood lead poisoning,Oregon,9,9,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-02,2024-06-08,23,2024,Chlamydia,Oregon,264,264,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-02,2024-06-08,23,2024,Early syphilis,Oregon,17,17,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-02,2024-06-08,23,2024,Haemophilus influenzae,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-02,2024-06-08,23,2024,HIV,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-02,2024-06-08,23,2024,Malaria,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-02,2024-06-08,23,2024,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-09,2024-06-15,24,2024,Coccidioidomycosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-09,2024-06-15,24,2024,CRE,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-09,2024-06-15,24,2024,Cryptococcosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-09,2024-06-15,24,2024,Giardiasis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-06-09,2024-06-15,24,2024,Hepatitis A,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Chlamydia,Oregon,282,282,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Congenital syphilis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Early syphilis,Oregon,19,19,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Gonorrhea,Oregon,121,121,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Hepatitis A,Oregon,2,2,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Hepatitis C (chronic),Oregon,64,64,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,HUS,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Listeriosis,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Malaria,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Measles,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-17,2024-11-23,47,2024,Yersiniosis,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Campylobacteriosis,Oregon,18,18,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Childhood lead poisoning,Oregon,6,6,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,CRE,Oregon,3,3,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Giardiasis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Gonorrhea,Oregon,77,77,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Hepatitis A,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Legionellosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-11-24,2024-11-30,48,2024,Yersiniosis,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,Childhood lead poisoning,Oregon,,1 to 5,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,CRE,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,Giardiasis,Oregon,5,5,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,Legionellosis,Oregon,4,4,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,Mumps,Oregon,0,0,2026-01-11,2026-01-17,2,2026,2026-01-21
2024-12-01,2024-12-07,49,2024,Yersiniosis,Oregon,1,1,2026-01-11,2026-01-17,2,2026,2026-01-21
