IndexNumber,FirstDateOfWeek,LastDateOfWeek,MMWRweek,MMWRyear,Disease,Cases
10599,2024-11-24,2024-11-30,48,2024,Vibriosis,0
10600,2024-11-24,2024-11-30,48,2024,West Nile virus,0
10601,2024-12-01,2024-12-07,49,2024,Adult lead poisoning,2
10602,2024-12-01,2024-12-07,49,2024,Coccidioidomycosis,1
10603,2024-12-01,2024-12-07,49,2024,Cryptococcosis,2
10604,2024-12-01,2024-12-07,49,2024,E. coli (STEC),5
10605,2024-12-01,2024-12-07,49,2024,Hepatitis B (chronic),7
10606,2024-12-01,2024-12-07,49,2024,Hepatitis C (acute),0
10607,2024-12-01,2024-12-07,49,2024,Lyme disease,1
10608,2024-12-01,2024-12-07,49,2024,Meningococcal disease,1
10609,2024-12-01,2024-12-07,49,2024,Salmonellosis,5
10610,2024-12-01,2024-12-07,49,2024,Shigellosis,8
10611,2024-12-01,2024-12-07,49,2024,Tuberculosis,1
10612,2024-12-01,2024-12-07,49,2024,West Nile virus,0
10613,2024-12-08,2024-12-14,50,2024,Adult lead poisoning,3
10614,2024-12-08,2024-12-14,50,2024,Cryptococcosis,1
10615,2024-12-08,2024-12-14,50,2024,E. coli (STEC),5
10616,2024-12-08,2024-12-14,50,2024,Hepatitis B (chronic),10
10617,2024-12-08,2024-12-14,50,2024,Hepatitis C (acute),0
10618,2024-12-08,2024-12-14,50,2024,Lyme disease,0
10619,2024-12-08,2024-12-14,50,2024,Meningococcal disease,0
10620,2024-12-08,2024-12-14,50,2024,Salmonellosis,10
10621,2024-12-08,2024-12-14,50,2024,Shigellosis,15
10622,2024-12-08,2024-12-14,50,2024,Tuberculosis,5
10623,2024-12-08,2024-12-14,50,2024,West Nile virus,0
10624,2024-12-15,2024-12-21,51,2024,Campylobacteriosis,16
10625,2024-12-15,2024-12-21,51,2024,Chlamydia,269
10626,2024-12-15,2024-12-21,51,2024,Congenital syphilis,0
10627,2024-12-15,2024-12-21,51,2024,E. coli (STEC),6
10628,2024-12-15,2024-12-21,51,2024,Early syphilis,16
10629,2024-12-15,2024-12-21,51,2024,Hepatitis C (chronic),47
10630,2024-12-15,2024-12-21,51,2024,HUS,0
10631,2024-12-15,2024-12-21,51,2024,Listeriosis,0
10632,2024-12-15,2024-12-21,51,2024,Malaria,0
10633,2024-12-15,2024-12-21,51,2024,Measles,0
10634,2024-12-15,2024-12-21,51,2024,Meningococcal disease,1
10635,2024-12-15,2024-12-21,51,2024,Shigellosis,18
10636,2025-03-16,2025-03-22,12,2025,West Nile virus,0
10637,2025-03-23,2025-03-29,13,2025,CRE,6
10638,2025-03-23,2025-03-29,13,2025,Cryptococcosis,0
10639,2025-03-23,2025-03-29,13,2025,E. coli (STEC),12
10640,2025-03-23,2025-03-29,13,2025,Extrapulmonary NTM,0
10641,2025-03-23,2025-03-29,13,2025,Giardiasis,7
10642,2025-03-23,2025-03-29,13,2025,Salmonellosis,6
10643,2025-03-23,2025-03-29,13,2025,Tuberculosis,3
10644,2025-03-30,2025-04-05,14,2025,Congenital syphilis,1
10645,2025-03-30,2025-04-05,14,2025,Cryptosporidiosis,7
10646,2025-03-30,2025-04-05,14,2025,Hepatitis B (acute),0
10647,2025-03-30,2025-04-05,14,2025,HUS,0
10648,2025-03-30,2025-04-05,14,2025,Listeriosis,1
10649,2025-03-30,2025-04-05,14,2025,Meningococcal disease,0
10650,2025-03-30,2025-04-05,14,2025,Mpox,0
10651,2025-03-30,2025-04-05,14,2025,Pertussis,38
10652,2025-03-30,2025-04-05,14,2025,Pesticide Poisoning,5
10653,2025-03-30,2025-04-05,14,2025,Shigellosis,5
10654,2025-04-06,2025-04-12,15,2025,Campylobacteriosis,22
10655,2025-04-06,2025-04-12,15,2025,Chlamydia,261
10656,2025-04-06,2025-04-12,15,2025,Early syphilis,16
10657,2025-04-06,2025-04-12,15,2025,Extrapulmonary NTM,0
10658,2025-04-06,2025-04-12,15,2025,Haemophilus influenzae,2
10659,2025-04-06,2025-04-12,15,2025,Hepatitis C (chronic),42
10660,2025-04-06,2025-04-12,15,2025,HIV,2
10661,2025-04-06,2025-04-12,15,2025,Malaria,0
10662,2025-04-06,2025-04-12,15,2025,Measles,0
10663,2025-04-13,2025-04-19,16,2025,Coccidioidomycosis,1
10664,2025-04-13,2025-04-19,16,2025,Gonorrhea,77
10665,2025-04-13,2025-04-19,16,2025,Hepatitis A,0
10666,2025-04-13,2025-04-19,16,2025,Listeriosis,3
10667,2025-04-13,2025-04-19,16,2025,Mumps,0
10668,2025-04-13,2025-04-19,16,2025,Pesticide Poisoning,4
10669,2025-04-13,2025-04-19,16,2025,Vibriosis,1
10670,2025-04-13,2025-04-19,16,2025,Yersiniosis,2
10671,2025-04-20,2025-04-26,17,2025,Adult lead poisoning,3
10672,2025-04-20,2025-04-26,17,2025,Childhood lead poisoning,3
10673,2025-04-20,2025-04-26,17,2025,Haemophilus influenzae,1
10674,2025-04-20,2025-04-26,17,2025,Hepatitis B (chronic),3
10675,2025-04-20,2025-04-26,17,2025,Hepatitis C (acute),0
10676,2025-04-20,2025-04-26,17,2025,HIV,7
10677,2025-04-20,2025-04-26,17,2025,Legionellosis,0
10678,2025-08-31,2025-09-06,36,2025,Coccidioidomycosis,0
10679,2025-08-31,2025-09-06,36,2025,Cryptococcosis,1
10680,2025-08-31,2025-09-06,36,2025,Haemophilus influenzae,1
10681,2025-08-31,2025-09-06,36,2025,Hepatitis B (chronic),3
10682,2025-08-31,2025-09-06,36,2025,Hepatitis C (acute),0
10683,2025-08-31,2025-09-06,36,2025,HIV,6
10684,2025-08-31,2025-09-06,36,2025,Lyme disease,0
10685,2025-08-31,2025-09-06,36,2025,Salmonellosis,13
10686,2025-08-31,2025-09-06,36,2025,Tuberculosis,1
10687,2025-08-31,2025-09-06,36,2025,Vibriosis,3
10688,2025-08-31,2025-09-06,36,2025,West Nile virus,1
10689,2025-09-07,2025-09-13,37,2025,Adult lead poisoning,7
10690,2025-09-07,2025-09-13,37,2025,Coccidioidomycosis,1
10691,2025-09-07,2025-09-13,37,2025,Cryptococcosis,2
10692,2025-09-07,2025-09-13,37,2025,E. coli (STEC),8
10693,2025-09-07,2025-09-13,37,2025,Hepatitis B (chronic),6
10694,2025-09-07,2025-09-13,37,2025,Hepatitis C (acute),0
10695,2025-09-07,2025-09-13,37,2025,Lyme disease,1
10696,2025-09-07,2025-09-13,37,2025,Meningococcal disease,1
10697,2025-09-07,2025-09-13,37,2025,Salmonellosis,13
10698,2025-09-07,2025-09-13,37,2025,Shigellosis,2
10699,2025-09-07,2025-09-13,37,2025,Tuberculosis,1
10700,2025-09-07,2025-09-13,37,2025,West Nile virus,0
10701,2025-09-14,2025-09-20,38,2025,Congenital syphilis,0
10702,2025-09-14,2025-09-20,38,2025,Cryptococcosis,1
10703,2025-09-14,2025-09-20,38,2025,E. coli (STEC),7
10704,2025-09-14,2025-09-20,38,2025,Hepatitis B (chronic),7
10705,2025-09-14,2025-09-20,38,2025,Hepatitis C (acute),0
10706,2025-09-14,2025-09-20,38,2025,Hepatitis C (chronic),35
10707,2025-09-14,2025-09-20,38,2025,HUS,1
10708,2025-09-14,2025-09-20,38,2025,Lyme disease,1
10709,2025-09-14,2025-09-20,38,2025,Meningococcal disease,0
10710,2025-09-14,2025-09-20,38,2025,Salmonellosis,13
10711,2025-09-14,2025-09-20,38,2025,Shigellosis,4
10712,2025-09-14,2025-09-20,38,2025,West Nile virus,0
10713,2025-09-21,2025-09-27,39,2025,Campylobacteriosis,35
10714,2025-09-21,2025-09-27,39,2025,Chlamydia,252
10715,2025-09-21,2025-09-27,39,2025,Congenital syphilis,2
10716,2025-09-21,2025-09-27,39,2025,E. coli (STEC),9
10717,2025-09-21,2025-09-27,39,2025,Early syphilis,9
10718,2025-09-21,2025-09-27,39,2025,Gonorrhea,87
10719,2024-12-22,2024-12-28,52,2024,Campylobacteriosis,23
10720,2024-12-22,2024-12-28,52,2024,Chlamydia,155
10721,2024-12-22,2024-12-28,52,2024,Congenital syphilis,1
10722,2024-12-22,2024-12-28,52,2024,Early syphilis,13
10723,2024-12-22,2024-12-28,52,2024,Gonorrhea,65
10724,2024-12-22,2024-12-28,52,2024,Hepatitis A,0
10725,2024-12-22,2024-12-28,52,2024,Hepatitis C (chronic),45
10726,2024-12-22,2024-12-28,52,2024,HUS,0
10727,2024-12-22,2024-12-28,52,2024,Listeriosis,0
10728,2024-12-22,2024-12-28,52,2024,Malaria,0
10729,2024-12-22,2024-12-28,52,2024,Measles,0
10730,2024-12-22,2024-12-28,52,2024,Mumps,0
10731,2024-12-22,2024-12-28,52,2024,Yersiniosis,0
10732,2024-12-29,2025-01-04,1,2025,Campylobacteriosis,22
10733,2024-12-29,2025-01-04,1,2025,Chlamydia,193
10734,2024-12-29,2025-01-04,1,2025,Congenital syphilis,2
10735,2024-12-29,2025-01-04,1,2025,Early syphilis,8
10736,2024-12-29,2025-01-04,1,2025,Gonorrhea,82
10737,2024-12-29,2025-01-04,1,2025,Hepatitis A,0
10738,2024-12-29,2025-01-04,1,2025,Hepatitis C (chronic),31
10739,2024-12-29,2025-01-04,1,2025,HUS,0
10740,2024-12-29,2025-01-04,1,2025,Listeriosis,0
10741,2024-12-29,2025-01-04,1,2025,Malaria,1
10742,2024-12-29,2025-01-04,1,2025,Measles,0
10743,2025-01-05,2025-01-11,2,2025,Campylobacteriosis,22
10744,2025-01-05,2025-01-11,2,2025,Childhood lead poisoning,7
10745,2025-01-05,2025-01-11,2,2025,Chlamydia,244
10746,2025-01-05,2025-01-11,2,2025,Congenital syphilis,0
10747,2025-01-05,2025-01-11,2,2025,Early syphilis,16
10748,2025-01-05,2025-01-11,2,2025,Gonorrhea,105
10749,2025-01-05,2025-01-11,2,2025,Hepatitis A,0
10750,2025-01-05,2025-01-11,2,2025,Hepatitis C (chronic),39
10751,2025-01-05,2025-01-11,2,2025,HUS,0
10752,2025-01-05,2025-01-11,2,2025,Listeriosis,0
10753,2025-01-05,2025-01-11,2,2025,Malaria,0
10754,2025-01-05,2025-01-11,2,2025,Measles,0
10755,2025-01-05,2025-01-11,2,2025,Mumps,0
10756,2025-01-05,2025-01-11,2,2025,Yersiniosis,4
10757,2025-01-12,2025-01-18,3,2025,Campylobacteriosis,19
10758,2025-01-12,2025-01-18,3,2025,Childhood lead poisoning,3
10759,2025-01-12,2025-01-18,3,2025,CRE,6
10760,2025-01-12,2025-01-18,3,2025,Giardiasis,4
10761,2025-01-12,2025-01-18,3,2025,Gonorrhea,118
10762,2025-01-12,2025-01-18,3,2025,Hepatitis A,0
10763,2025-01-12,2025-01-18,3,2025,Legionellosis,0
10764,2025-01-12,2025-01-18,3,2025,Mumps,0
10765,2025-01-12,2025-01-18,3,2025,Yersiniosis,1
10766,2025-01-19,2025-01-25,4,2025,Childhood lead poisoning,9
10767,2025-01-19,2025-01-25,4,2025,CRE,3
10768,2025-09-14,2025-09-20,38,2025,Chlamydia,280
10769,2025-09-14,2025-09-20,38,2025,Early syphilis,11
10770,2025-09-14,2025-09-20,38,2025,Haemophilus influenzae,0
10771,2025-09-14,2025-09-20,38,2025,HIV,6
10772,2025-09-14,2025-09-20,38,2025,Malaria,0
10773,2025-09-14,2025-09-20,38,2025,Measles,0
10774,2025-09-21,2025-09-27,39,2025,Coccidioidomycosis,1
10775,2025-09-21,2025-09-27,39,2025,CRE,3
10776,2025-09-21,2025-09-27,39,2025,Cryptococcosis,2
10777,2025-09-21,2025-09-27,39,2025,Giardiasis,5
10778,2025-09-21,2025-09-27,39,2025,Hepatitis A,0
10779,2025-09-21,2025-09-27,39,2025,Mumps,0
10780,2025-09-21,2025-09-27,39,2025,Salmonellosis,9
10781,2025-09-21,2025-09-27,39,2025,Tuberculosis,1
10782,2025-09-21,2025-09-27,39,2025,Yersiniosis,1
10783,2025-09-28,2025-10-04,40,2025,Adult lead poisoning,1
10784,2025-09-28,2025-10-04,40,2025,Hepatitis B (acute),0
10785,2025-09-28,2025-10-04,40,2025,Hepatitis B (chronic),1
10786,2025-09-28,2025-10-04,40,2025,Hepatitis C (acute),0
10787,2025-09-28,2025-10-04,40,2025,Legionellosis,4
10788,2025-09-28,2025-10-04,40,2025,Lyme disease,0
10789,2025-09-28,2025-10-04,40,2025,Meningococcal disease,0
10790,2025-09-28,2025-10-04,40,2025,Mpox,3
10791,2025-09-28,2025-10-04,40,2025,Pertussis,18
10792,2025-09-28,2025-10-04,40,2025,Shigellosis,5
10793,2025-09-28,2025-10-04,40,2025,West Nile virus,0
10794,2025-10-05,2025-10-11,41,2025,Cryptococcosis,0
10795,2025-10-05,2025-10-11,41,2025,E. coli (STEC),8
10796,2025-10-05,2025-10-11,41,2025,Extrapulmonary NTM,3
10797,2025-10-05,2025-10-11,41,2025,Hepatitis C (chronic),49
10798,2025-10-05,2025-10-11,41,2025,Malaria,0
10799,2025-10-05,2025-10-11,41,2025,Salmonellosis,8
10800,2025-10-12,2025-10-18,42,2025,Congenital syphilis,0
10801,2025-10-12,2025-10-18,42,2025,Cryptosporidiosis,3
10802,2025-10-12,2025-10-18,42,2025,Gonorrhea,68
10803,2025-10-12,2025-10-18,42,2025,Hepatitis A,0
10804,2025-10-12,2025-10-18,42,2025,Hepatitis B (acute),1
10805,2025-10-12,2025-10-18,42,2025,HUS,0
10806,2025-10-12,2025-10-18,42,2025,Listeriosis,1
10807,2025-10-12,2025-10-18,42,2025,Mpox,1
10808,2025-10-12,2025-10-18,42,2025,Pertussis,15
10809,2025-10-12,2025-10-18,42,2025,Pesticide Poisoning,6
10810,2025-04-20,2025-04-26,17,2025,Lyme disease,1
10811,2025-04-20,2025-04-26,17,2025,Meningococcal disease,1
10812,2025-04-20,2025-04-26,17,2025,West Nile virus,0
10813,2025-04-27,2025-05-03,18,2025,Coccidioidomycosis,1
10814,2025-04-27,2025-05-03,18,2025,CRE,3
10815,2025-04-27,2025-05-03,18,2025,Cryptococcosis,2
10816,2025-04-27,2025-05-03,18,2025,E. coli (STEC),5
10817,2025-04-27,2025-05-03,18,2025,Extrapulmonary NTM,0
10818,2025-04-27,2025-05-03,18,2025,Giardiasis,3
10819,2025-04-27,2025-05-03,18,2025,Salmonellosis,14
10820,2025-04-27,2025-05-03,18,2025,Tuberculosis,0
10821,2025-05-04,2025-05-10,19,2025,Congenital syphilis,0
10822,2025-05-04,2025-05-10,19,2025,Cryptosporidiosis,1
10823,2025-05-04,2025-05-10,19,2025,Hepatitis B (acute),1
10824,2025-05-04,2025-05-10,19,2025,Hepatitis B (chronic),8
10825,2025-05-04,2025-05-10,19,2025,Hepatitis C (acute),0
10826,2025-05-04,2025-05-10,19,2025,HUS,0
10827,2025-05-04,2025-05-10,19,2025,Legionellosis,2
10828,2025-05-04,2025-05-10,19,2025,Listeriosis,0
10829,2025-05-04,2025-05-10,19,2025,Meningococcal disease,0
10830,2025-05-04,2025-05-10,19,2025,Mpox,0
10831,2025-05-04,2025-05-10,19,2025,Pertussis,46
10832,2025-05-04,2025-05-10,19,2025,Shigellosis,2
10833,2025-05-04,2025-05-10,19,2025,West Nile virus,0
10834,2025-05-11,2025-05-17,20,2025,Campylobacteriosis,33
10835,2025-05-11,2025-05-17,20,2025,Chlamydia,250
10836,2025-05-11,2025-05-17,20,2025,E. coli (STEC),7
10837,2025-05-11,2025-05-17,20,2025,Early syphilis,13
10838,2025-05-11,2025-05-17,20,2025,Extrapulmonary NTM,0
10839,2025-05-11,2025-05-17,20,2025,Hepatitis C (chronic),32
10840,2025-05-11,2025-05-17,20,2025,HIV,7
10841,2025-05-11,2025-05-17,20,2025,Malaria,0
10842,2025-05-11,2025-05-17,20,2025,Measles,0
10843,2025-05-18,2025-05-24,21,2025,Coccidioidomycosis,3
10844,2025-05-18,2025-05-24,21,2025,Congenital syphilis,1
10845,2025-05-18,2025-05-24,21,2025,Cryptosporidiosis,2
10846,2025-05-18,2025-05-24,21,2025,Gonorrhea,88
10847,2025-05-18,2025-05-24,21,2025,Hepatitis A,0
10848,2025-05-18,2025-05-24,21,2025,HUS,0
10849,2025-05-18,2025-05-24,21,2025,Listeriosis,0
10850,2025-05-18,2025-05-24,21,2025,Mumps,0
10851,2025-05-18,2025-05-24,21,2025,Pesticide Poisoning,2
10852,2025-01-19,2025-01-25,4,2025,Giardiasis,6
10853,2025-01-19,2025-01-25,4,2025,Legionellosis,1
10854,2025-01-19,2025-01-25,4,2025,Mumps,0
10855,2025-01-19,2025-01-25,4,2025,Yersiniosis,6
10856,2025-01-26,2025-02-01,5,2025,CRE,4
10857,2025-01-26,2025-02-01,5,2025,Cryptosporidiosis,2
10858,2025-01-26,2025-02-01,5,2025,Extrapulmonary NTM,1
10859,2025-01-26,2025-02-01,5,2025,Giardiasis,5
10860,2025-01-26,2025-02-01,5,2025,Hepatitis B (acute),0
10861,2025-01-26,2025-02-01,5,2025,Legionellosis,4
10862,2025-01-26,2025-02-01,5,2025,Mpox,1
10863,2025-01-26,2025-02-01,5,2025,Pertussis,59
10864,2025-02-02,2025-02-08,6,2025,Cryptosporidiosis,3
10865,2025-02-02,2025-02-08,6,2025,Extrapulmonary NTM,0
10866,2025-02-02,2025-02-08,6,2025,Hepatitis B (acute),1
10867,2025-02-02,2025-02-08,6,2025,Mpox,1
10868,2025-02-02,2025-02-08,6,2025,Pertussis,44
10869,2025-02-02,2025-02-08,6,2025,Pesticide Poisoning,0
10870,2025-02-02,2025-02-08,6,2025,Vibriosis,0
10871,2025-02-09,2025-02-15,7,2025,Cryptosporidiosis,1
10872,2025-02-09,2025-02-15,7,2025,Haemophilus influenzae,2
10873,2025-02-09,2025-02-15,7,2025,HIV,3
10874,2025-02-09,2025-02-15,7,2025,Pesticide Poisoning,0
10875,2025-02-09,2025-02-15,7,2025,Vibriosis,2
10876,2025-02-16,2025-02-22,8,2025,Adult lead poisoning,1
10877,2025-02-16,2025-02-22,8,2025,Coccidioidomycosis,0
10878,2025-02-16,2025-02-22,8,2025,Haemophilus influenzae,1
10879,2025-02-16,2025-02-22,8,2025,HIV,3
10880,2025-02-16,2025-02-22,8,2025,Pesticide Poisoning,2
10881,2025-02-16,2025-02-22,8,2025,Tuberculosis,0
10882,2025-02-16,2025-02-22,8,2025,Vibriosis,0
10883,2025-02-23,2025-03-01,9,2025,Adult lead poisoning,20
10884,2025-02-23,2025-03-01,9,2025,Coccidioidomycosis,1
10885,2025-02-23,2025-03-01,9,2025,Cryptococcosis,0
10886,2025-02-23,2025-03-01,9,2025,Haemophilus influenzae,4
10887,2025-02-23,2025-03-01,9,2025,Hepatitis B (chronic),8
10888,2025-02-23,2025-03-01,9,2025,Hepatitis C (acute),0
10889,2025-02-23,2025-03-01,9,2025,Lyme disease,0
10890,2025-02-23,2025-03-01,9,2025,Meningococcal disease,0
10891,2025-02-23,2025-03-01,9,2025,Salmonellosis,10
10892,2025-02-23,2025-03-01,9,2025,Shigellosis,12
10893,2025-10-12,2025-10-18,42,2025,Vibriosis,0
10894,2025-10-19,2025-10-25,43,2025,Campylobacteriosis,23
10895,2025-10-19,2025-10-25,43,2025,Childhood lead poisoning,3
10896,2025-10-19,2025-10-25,43,2025,Chlamydia,237
10897,2025-10-19,2025-10-25,43,2025,Early syphilis,9
10898,2025-10-19,2025-10-25,43,2025,Haemophilus influenzae,2
10899,2025-10-19,2025-10-25,43,2025,Hepatitis C (chronic),44
10900,2025-10-19,2025-10-25,43,2025,HIV,2
10901,2025-10-19,2025-10-25,43,2025,Malaria,0
10902,2025-10-19,2025-10-25,43,2025,Measles,0
10903,2025-10-26,2025-11-01,44,2025,Coccidioidomycosis,0
10904,2025-10-26,2025-11-01,44,2025,CRE,4
10905,2025-10-26,2025-11-01,44,2025,Cryptococcosis,1
10906,2025-10-26,2025-11-01,44,2025,Giardiasis,5
10907,2025-10-26,2025-11-01,44,2025,Gonorrhea,71
10908,2025-10-26,2025-11-01,44,2025,Hepatitis A,1
10909,2025-10-26,2025-11-01,44,2025,Mumps,0
10910,2025-10-26,2025-11-01,44,2025,Salmonellosis,6
10911,2025-10-26,2025-11-01,44,2025,Tuberculosis,3
10912,2025-10-26,2025-11-01,44,2025,Vibriosis,1
10913,2025-10-26,2025-11-01,44,2025,Yersiniosis,2
10914,2025-11-02,2025-11-08,45,2025,Adult lead poisoning,5
10915,2025-11-02,2025-11-08,45,2025,Childhood lead poisoning,3
10916,2025-11-02,2025-11-08,45,2025,Hepatitis B (chronic),11
10917,2025-11-02,2025-11-08,45,2025,Hepatitis C (acute),0
10918,2025-11-02,2025-11-08,45,2025,Legionellosis,1
10919,2025-11-02,2025-11-08,45,2025,Lyme disease,0
10920,2025-11-02,2025-11-08,45,2025,Meningococcal disease,0
10921,2025-11-02,2025-11-08,45,2025,Shigellosis,6
10922,2025-11-02,2025-11-08,45,2025,West Nile virus,0
10923,2025-11-09,2025-11-15,46,2025,CRE,8
10924,2025-11-09,2025-11-15,46,2025,Cryptococcosis,1
10925,2025-11-09,2025-11-15,46,2025,E. coli (STEC),5
10926,2025-11-09,2025-11-15,46,2025,Extrapulmonary NTM,0
10927,2025-11-09,2025-11-15,46,2025,Giardiasis,4
10928,2025-11-09,2025-11-15,46,2025,Salmonellosis,14
10929,2025-11-09,2025-11-15,46,2025,Tuberculosis,2
10930,2025-11-16,2025-11-22,47,2025,Congenital syphilis,0
10931,2025-11-16,2025-11-22,47,2025,Cryptosporidiosis,8
10932,2025-11-16,2025-11-22,47,2025,Hepatitis B (acute),0
10933,2025-11-16,2025-11-22,47,2025,HUS,0
10934,2025-11-16,2025-11-22,47,2025,Listeriosis,0
10935,2025-05-18,2025-05-24,21,2025,Vibriosis,0
10936,2025-05-18,2025-05-24,21,2025,Yersiniosis,1
10937,2025-05-25,2025-05-31,22,2025,Adult lead poisoning,4
10938,2025-05-25,2025-05-31,22,2025,Campylobacteriosis,38
10939,2025-05-25,2025-05-31,22,2025,Childhood lead poisoning,3
10940,2025-05-25,2025-05-31,22,2025,Haemophilus influenzae,1
10941,2025-05-25,2025-05-31,22,2025,HIV,2
10942,2025-05-25,2025-05-31,22,2025,Legionellosis,2
10943,2025-05-25,2025-05-31,22,2025,Lyme disease,1
10944,2025-05-25,2025-05-31,22,2025,West Nile virus,0
10945,2025-06-01,2025-06-07,23,2025,Coccidioidomycosis,1
10946,2025-06-01,2025-06-07,23,2025,CRE,5
10947,2025-06-01,2025-06-07,23,2025,Cryptococcosis,1
10948,2025-06-01,2025-06-07,23,2025,E. coli (STEC),7
10949,2025-06-01,2025-06-07,23,2025,Giardiasis,6
10950,2025-06-01,2025-06-07,23,2025,Mumps,0
10951,2025-06-01,2025-06-07,23,2025,Salmonellosis,15
10952,2025-06-01,2025-06-07,23,2025,Tuberculosis,0
10953,2025-06-01,2025-06-07,23,2025,Yersiniosis,4
10954,2025-06-08,2025-06-14,24,2025,Adult lead poisoning,2
10955,2025-06-08,2025-06-14,24,2025,Cryptosporidiosis,3
10956,2025-06-08,2025-06-14,24,2025,Hepatitis B (acute),0
10957,2025-06-08,2025-06-14,24,2025,Hepatitis B (chronic),4
10958,2025-06-08,2025-06-14,24,2025,Hepatitis C (acute),0
10959,2025-06-08,2025-06-14,24,2025,Legionellosis,4
10960,2025-06-08,2025-06-14,24,2025,Lyme disease,0
10961,2025-06-08,2025-06-14,24,2025,Meningococcal disease,1
10962,2025-06-08,2025-06-14,24,2025,Mpox,0
10963,2025-06-08,2025-06-14,24,2025,Pertussis,28
10964,2025-06-08,2025-06-14,24,2025,Shigellosis,4
10965,2025-06-08,2025-06-14,24,2025,West Nile virus,0
10966,2025-06-15,2025-06-21,25,2025,Campylobacteriosis,25
10967,2025-06-15,2025-06-21,25,2025,Chlamydia,198
10968,2025-06-15,2025-06-21,25,2025,E. coli (STEC),6
10969,2025-06-15,2025-06-21,25,2025,Early syphilis,14
10970,2025-06-15,2025-06-21,25,2025,Extrapulmonary NTM,1
10971,2025-06-15,2025-06-21,25,2025,Hepatitis C (chronic),60
10972,2025-06-15,2025-06-21,25,2025,Malaria,0
10973,2025-06-15,2025-06-21,25,2025,Measles,1
10974,2025-06-22,2025-06-28,26,2025,Congenital syphilis,1
10975,2025-06-22,2025-06-28,26,2025,Cryptosporidiosis,3
10976,2025-11-16,2025-11-22,47,2025,Meningococcal disease,0
10977,2025-11-16,2025-11-22,47,2025,Mpox,0
10978,2025-11-16,2025-11-22,47,2025,Pertussis,14
10979,2025-11-16,2025-11-22,47,2025,Pesticide Poisoning,2
10980,2025-11-16,2025-11-22,47,2025,Shigellosis,8
10981,2025-11-23,2025-11-29,48,2025,Campylobacteriosis,25
10982,2025-11-23,2025-11-29,48,2025,Chlamydia,131
10983,2025-11-23,2025-11-29,48,2025,Early syphilis,10
10984,2025-11-23,2025-11-29,48,2025,Haemophilus influenzae,1
10985,2025-11-23,2025-11-29,48,2025,Hepatitis C (chronic),35
10986,2025-11-23,2025-11-29,48,2025,HIV,6
10987,2025-11-23,2025-11-29,48,2025,Malaria,0
10988,2025-11-23,2025-11-29,48,2025,Measles,0
10989,2025-11-30,2025-12-06,49,2025,Coccidioidomycosis,1
10990,2025-11-30,2025-12-06,49,2025,Gonorrhea,73
10991,2025-11-30,2025-12-06,49,2025,Hepatitis A,0
10992,2025-11-30,2025-12-06,49,2025,Listeriosis,0
10993,2025-11-30,2025-12-06,49,2025,Mumps,0
10994,2025-11-30,2025-12-06,49,2025,Pesticide Poisoning,5
10995,2025-11-30,2025-12-06,49,2025,Tuberculosis,1
10996,2025-11-30,2025-12-06,49,2025,Vibriosis,2
10997,2025-11-30,2025-12-06,49,2025,Yersiniosis,2
10998,2025-12-07,2025-12-13,50,2025,Adult lead poisoning,2
10999,2025-12-07,2025-12-13,50,2025,Childhood lead poisoning,3
11000,2025-12-07,2025-12-13,50,2025,Haemophilus influenzae,3
11001,2025-12-07,2025-12-13,50,2025,Hepatitis B (chronic),11
11002,2025-12-07,2025-12-13,50,2025,Hepatitis C (acute),0
11003,2025-12-07,2025-12-13,50,2025,Legionellosis,0
11004,2025-12-07,2025-12-13,50,2025,Lyme disease,1
11005,2025-12-07,2025-12-13,50,2025,Meningococcal disease,0
11006,2025-12-07,2025-12-13,50,2025,Shigellosis,5
